run_id,op_index,op_tag,ticks_us
43,1,DEPTHWISE_CONV_2D,1429
43,2,CONV_2D,24732
43,3,DEPTHWISE_CONV_2D,1420
43,4,CONV_2D,24727
43,5,DEPTHWISE_CONV_2D,1415
43,6,CONV_2D,24738
43,7,MEAN,5671
43,8,FULLY_CONNECTED,31
44,0,CONV_2D,39685
44,1,DEPTHWISE_CONV_2D,1428
44,2,CONV_2D,24733
44,3,DEPTHWISE_CONV_2D,1415
44,4,CONV_2D,24732
44,5,DEPTHWISE_CONV_2D,1420
44,6,CONV_2D,24727
44,7,MEAN,5683
44,8,FULLY_CONNECTED,31
45,0,CONV_2D,39680
45,1,DEPTHWISE_CONV_2D,1429
45,2,CONV_2D,24732
45,3,DEPTHWISE_CONV_2D,1414
45,4,CONV_2D,24733
45,5,DEPTHWISE_CONV_2D,1415
45,6,CONV_2D,24732
45,7,MEAN,5677
45,8,FULLY_CONNECTED,31
46,0,CONV_2D,39685
46,1,DEPTHWISE_CONV_2D,1428
46,2,CONV_2D,24733
46,3,DEPTHWISE_CONV_2D,1414
46,4,CONV_2D,24732
46,5,DEPTHWISE_CONV_2D,1415
46,6,CONV_2D,24733
46,7,MEAN,5677
46,8,FULLY_CONNECTED,32
47,0,CONV_2D,39680
47,1,DEPTHWISE_CONV_2D,1435
47,2,CONV_2D,24732
47,3,DEPTHWISE_CONV_2D,1414
47,4,CONV_2D,24733
47,5,DEPTHWISE_CONV_2D,1415
47,6,CONV_2D,24732
47,7,MEAN,5678
47,8,FULLY_CONNECTED,31
48,0,CONV_2D,39685
48,1,DEPTHWISE_CONV_2D,1428
48,2,CONV_2D,24727
48,3,DEPTHWISE_CONV_2D,1421
48,4,CONV_2D,24732
48,5,DEPTHWISE_CONV_2D,1415
48,6,CONV_2D,24733
48,7,MEAN,5678
48,8,FULLY_CONNECTED,31
49,0,CONV_2D,39680
49,1,DEPTHWISE_CONV_2D,1428
49,2,CONV_2D,24738
49,3,DEPTHWISE_CONV_2D,1415
49,4,CONV_2D,24727
49,5,DEPTHWISE_CONV_2D,1421
49,6,CONV_2D,24732
49,7,MEAN,5682
49,8,FULLY_CONNECTED,31
50,0,CONV_2D,39680
50,1,DEPTHWISE_CONV_2D,1428
50,2,CONV_2D,24727
50,3,DEPTHWISE_CONV_2D,1415
50,4,CONV_2D,24738
50,5,DEPTHWISE_CONV_2D,1415
50,6,CONV_2D,24727
50,7,MEAN,5683
50,8,FULLY_CONNECTED,32
51,0,CONV_2D,39679
51,1,DEPTHWISE_CONV_2D,1434
51,2,CONV_2D,24733
51,3,DEPTHWISE_CONV_2D,1414
51,4,CONV_2D,24727
51,5,DEPTHWISE_CONV_2D,1415
51,6,CONV_2D,24738
51,7,MEAN,5677
51,8,FULLY_CONNECTED,32
52,0,CONV_2D,39680
52,1,DEPTHWISE_CONV_2D,1429
52,2,CONV_2D,24733
52,3,DEPTHWISE_CONV_2D,1421
52,4,CONV_2D,24733
52,5,DEPTHWISE_CONV_2D,1415
52,6,CONV_2D,24727
52,7,MEAN,5683
52,8,FULLY_CONNECTED,32
53,0,CONV_2D,39680
53,1,DEPTHWISE_CONV_2D,1434
53,2,CONV_2D,24728
53,3,DEPTHWISE_CONV_2D,1421
53,4,CONV_2D,24727
53,5,DEPTHWISE_CONV_2D,1420
53,6,CONV_2D,24733
53,7,MEAN,5678
53,8,FULLY_CONNECTED,31
54,0,CONV_2D,39680
54,1,DEPTHWISE_CONV_2D,1428
54,2,CONV_2D,24732
54,3,DEPTHWISE_CONV_2D,1420
54,4,CONV_2D,24728
54,5,DEPTHWISE_CONV_2D,1421
54,6,CONV_2D,24728
54,7,MEAN,5683
54,8,FULLY_CONNECTED,32
55,0,CONV_2D,39680
55,1,DEPTHWISE_CONV_2D,1434
55,2,CONV_2D,24728
55,3,DEPTHWISE_CONV_2D,1415
55,4,CONV_2D,24733
55,5,DEPTHWISE_CONV_2D,1420
55,6,CONV_2D,24727
55,7,MEAN,5682
55,8,FULLY_CONNECTED,31
56,0,CONV_2D,39680
56,1,DEPTHWISE_CONV_2D,1428
56,2,CONV_2D,24733
56,3,DEPTHWISE_CONV_2D,1420
56,4,CONV_2D,24728
56,5,DEPTHWISE_CONV_2D,1415
56,6,CONV_2D,24733
56,7,MEAN,5678
