run_id,op_index,op_tag,ticks_us
32,8,CONV_2D,24782
32,9,DEPTHWISE_CONV_2D,1465
32,10,CONV_2D,24834
32,11,DEPTHWISE_CONV_2D,1435
32,12,CONV_2D,24843
32,13,MEAN,5681
32,14,FULLY_CONNECTED,72
33,0,CONV_2D,39749
33,1,DEPTHWISE_CONV_2D,1437
33,2,CONV_2D,24809
33,3,DEPTHWISE_CONV_2D,1472
33,4,CONV_2D,24812
33,5,DEPTHWISE_CONV_2D,1449
33,6,CONV_2D,24841
33,7,DEPTHWISE_CONV_2D,1448
33,8,CONV_2D,24790
33,9,DEPTHWISE_CONV_2D,1463
33,10,CONV_2D,24828
33,11,DEPTHWISE_CONV_2D,1433
33,12,CONV_2D,24841
33,13,MEAN,5681
33,14,FULLY_CONNECTED,71
34,0,CONV_2D,39749
34,1,DEPTHWISE_CONV_2D,1443
34,2,CONV_2D,24806
34,3,DEPTHWISE_CONV_2D,1471
34,4,CONV_2D,24818
34,5,DEPTHWISE_CONV_2D,1471
34,6,CONV_2D,24830
34,7,DEPTHWISE_CONV_2D,1449
34,8,CONV_2D,24792
34,9,DEPTHWISE_CONV_2D,1471
34,10,CONV_2D,24828
34,11,DEPTHWISE_CONV_2D,1433
34,12,CONV_2D,24839
34,13,MEAN,5686
34,14,FULLY_CONNECTED,71
35,0,CONV_2D,39748
35,1,DEPTHWISE_CONV_2D,1442
35,2,CONV_2D,24803
35,3,DEPTHWISE_CONV_2D,1478
35,4,CONV_2D,24817
35,5,DEPTHWISE_CONV_2D,1445
35,6,CONV_2D,24836
35,7,DEPTHWISE_CONV_2D,1448
35,8,CONV_2D,24783
35,9,DEPTHWISE_CONV_2D,1468
35,10,CONV_2D,24827
35,11,DEPTHWISE_CONV_2D,1456
35,12,CONV_2D,24832
35,13,MEAN,5682
35,14,FULLY_CONNECTED,71
36,0,CONV_2D,39752
36,1,DEPTHWISE_CONV_2D,1441
36,2,CONV_2D,24807
36,3,DEPTHWISE_CONV_2D,1470
36,4,CONV_2D,24821
36,5,DEPTHWISE_CONV_2D,1441
36,6,CONV_2D,24835
36,7,DEPTHWISE_CONV_2D,1449
36,8,CONV_2D,24790
36,9,DEPTHWISE_CONV_2D,1468
36,10,CONV_2D,24825
